evolution$generation,energyIntake,energyGain,basalEnergy,brachiationSpeed,swaySpeed,climbSpeed,descentSpeed,walkSpeed,feedingBudget,travelingBudget,restingBudget,evolution$samples,totalEnergyIntake,climb,walk,travelDistance,feedingBudget,brachiation,travellingBudget,descent,restingBudget,sway,energyExpenditure
106900,0.03945878544430965,23.2791358720706,0.6733364014851883,0.10657502970785188,0.31631220129418075,0.743394073790805,1.5519487137813381,0.5724658358717444,0.0,0.0,0.0,50,"[884.6071631386824,896.2467310747177,861.3280272666118,814.7697555224706,896.2467310747177,954.4445707548941,989.363274563,931.1654348828235,954.4445707548941,1024.2819783711059,849.6884593305765,838.0488913945412,907.886299010753,954.4445707548941,919.5258669467883,954.4445707548941,1024.2819783711059,977.7237066269647,966.0841386909294,977.7237066269647,1001.0028424990353,1001.0028424990353,1059.2006821792118,966.0841386909294,966.0841386909294,931.1654348828235,896.2467310747177,954.4445707548941,977.7237066269647,942.8050028188588,942.8050028188588,838.0488913945412,966.0841386909294,954.4445707548941,849.6884593305765,872.9675952026471,989.363274563,942.8050028188588,1070.840250115247,1001.0028424990353,942.8050028188588,966.0841386909294,884.6071631386824,931.1654348828235,942.8050028188588,826.4093234585059,919.5258669467883,791.4906196504,931.1654348828235,1001.0028424990353]","[24.837662337662337,24.547275641025642,24.390243902439025,25.16178149980967,24.389591873106397,25.268847317127815,24.342757936507937,24.82876712328767,23.839605734767026,24.351913662661325,24.860449285228043,24.663503019844693,23.494623655913976,24.174566851912388,25.914634146341463,24.850602409638554,25.0,25.338809812235006,24.898373983739837,24.754901960784313,25.201612903225808,25.126262626262626,25.0,25.090777051561364,25.395094596125524,24.38118811881188,25.11061946902655,25.260416666666664,23.851442602823816,24.695077682590387,24.24684835001854,24.05452698125988,24.987900786448883,23.674166331860185,24.357284113381674,25.342541845652498,25.441143622961803,24.440868865647627,24.282828974394086,24.528301886792452,24.12037037037037,24.640252316183716,24.303405572755416,24.373610830470803,25.17897943640518,24.856321839080458,25.143678160919542,23.867421718854096,24.811557788944725,25.250225202682415]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[490.5753095890394,550.1679352390113,493.6410486331149,447.4107164953788,542.8240871554921,568.5627158714103,624.483859195506,511.91223789961214,653.41492538238,664.9460575163127,486.89009652016017,506.11480918889424,528.7816832797881,616.3645185083227,497.3111806836009,631.3497942224283,607.5559676607932,641.9367782211073,641.4723978756919,618.6871007107299,607.109607977128,614.5487773091425,715.5192516655094,593.6291410327267,542.1980396579603,585.676758768856,573.9204951629715,592.880344919217,672.4351804833874,605.8533253962618,582.0981495220508,486.8924937249784,596.372858307777,610.3029399127465,521.8052104648164,488.60819075586426,612.6783226733734,593.5730331866598,738.0510225826342,666.5215383033557,547.826346289281,578.2130832920759,513.9419698668203,566.0829106957066,553.1582633376408,462.67261482296385,539.1355677759158,472.151358668113,560.6457389146082,627.2786362743753]","[52.28703703703704,53.44097222222223,50.53240740740741,48.84375,53.50694444444444,56.29398148148148,58.11574074074074,54.907407407407405,57.28703703703704,60.1875,50.15162037037037,50.04745370370371,53.40625,56.375,54.17361111111111,55.99537037037037,60.44097222222222,58.32060185185185,57.01273148148148,58.394675925925924,58.84606481481481,59.72916666666667,62.47569444444444,57.013888888888886,56.85532407407407,55.54050925925925,52.8912037037037,55.99537037037037,57.59953703703704,55.405092592592595,55.46643518518519,49.85185185185185,57.51504629629629,56.02430555555556,50.66666666666667,51.738425925925924,58.230324074074076,56.49074074074075,63.0474537037037,59.21296296296296,55.3125,56.898148148148145,52.392361111111114,55.11226851851852,55.99421296296296,48.57175925925926,54.44328703703704,46.89351851851852,55.251157407407405,59.260416666666664]","[46.652992727950775,46.57995106505469,46.25014625014625,46.68311403508772,46.6677096370463,46.87900038960316,46.52316352897748,46.571316614420056,46.673297966401414,47.44473422752111,47.22222222222222,47.17818642993025,46.14734299516908,47.31662826420891,46.03658536585366,46.58548387096774,46.97230929989551,45.58378050891466,46.70731707317073,46.75217521752175,46.70171098742527,47.41315866941419,47.22587719298245,47.18325791855203,46.84065934065934,46.13247863247864,46.56342182890855,47.38520408163265,46.54739618788291,46.996753246753244,46.66333185119312,46.75147182506308,47.094511962088205,46.770109235352535,47.280092592592595,46.74258474576271,46.82019977802442,46.31265930331351,46.04809019788311,46.87062937062937,46.9634703196347,46.59990195391834,46.9375,46.875,46.55172413793103,46.85185185185185,47.04806687565308,46.80563181425994,46.57738095238095,46.93845673227116]","[10.612268518518519,11.94212962962963,10.6875,9.699074074074074,11.75,12.346064814814813,13.51736111111111,11.027777777777779,14.15625,14.430555555555557,10.520833333333332,10.97337962962963,11.54513888888889,13.350694444444445,10.726851851851851,13.72800925925926,13.190972222222225,13.92013888888889,13.86574074074074,13.371527777777779,13.225694444444446,13.289351851851851,15.491898148148149,12.9375,11.717592592592592,12.626157407407408,12.417824074074074,12.899305555555555,14.60300925925926,13.05787037037037,12.559027777777779,10.53587962962963,12.864583333333336,13.179398148148149,11.296296296296296,10.563657407407408,13.282407407407407,12.79861111111111,15.957175925925927,14.594907407407408,11.876157407407408,12.575231481481481,11.130787037037038,12.211805555555555,11.965277777777779,10.012731481481481,11.664351851851851,10.23263888888889,12.08449074074074,13.590277777777779]","[25.162337662337663,25.386608210442407,25.609756097560975,24.83821850019033,25.610408126893603,24.731152682872185,25.657242063492063,25.17123287671233,26.160394265232974,25.648086337338672,25.139550714771957,25.336496980155307,26.505376344086024,25.82543314808761,24.085365853658537,25.149397590361446,25.0,24.66119018776499,25.101626016260163,25.245098039215684,24.798387096774192,24.873737373737374,25.0,24.909222948438632,24.604905403874476,25.61881188118812,24.88938053097345,24.739583333333332,26.148557397176184,25.304922317409613,25.75315164998146,25.945473018740124,25.01209921355112,26.325833668139815,25.642715886618326,24.657458154347506,24.558856377038197,25.559131134352373,25.717171025605918,25.471698113207548,25.87962962962963,25.359747683816284,25.696594427244584,25.626389169529197,24.82102056359482,25.143678160919542,24.856321839080458,26.132578281145904,25.062814070351756,24.749774797317585]","[37.19444444444444,34.30439814814815,38.37962962962963,41.457175925925924,35.34027777777778,31.359953703703702,28.416666666666668,34.06481481481481,29.015046296296298,24.716435185185183,39.092592592592595,38.563657407407405,34.80439814814815,30.274305555555557,35.09953703703704,30.819444444444443,26.368055555555554,27.75925925925926,28.65162037037037,27.524305555555557,27.92824074074074,27.280092592592595,22.032407407407405,30.048611111111107,32.09375,31.774305555555557,34.69097222222222,31.189814814814817,27.797453703703702,31.41550925925926,32.10300925925926,39.7974537037037,29.620370370370367,29.707175925925924,38.03703703703704,37.92245370370371,27.922453703703702,30.38773148148148,21.528935185185187,26.192129629629626,32.811342592592595,29.609953703703702,36.89004629629629,32.23726851851852,32.17129629629629,41.417824074074076,34.04976851851852,43.729166666666664,32.71643518518519,25.953703703703706]","[3.347007272049226,3.5495826137017845,3.7498537498537496,3.316885964912281,3.332290362953692,3.1209996103968387,3.4768364710225175,3.4286833855799372,3.3267020335985853,2.5552657724788874,2.7777777777777777,2.821813570069753,3.8526570048309177,2.6833717357910905,3.9634146341463414,3.4145161290322585,3.0276907001044933,4.4162194910853385,3.2926829268292686,3.247824782478248,3.2982890125747266,2.586841330585811,2.7741228070175437,2.8167420814479636,3.159340659340659,3.8675213675213675,3.436578171091446,2.6147959183673466,3.4526038121170863,3.003246753246753,3.3366681488068766,3.2485281749369217,2.9054880379117938,3.2298907646474677,2.7199074074074074,3.257415254237288,3.179800221975583,3.6873406966864906,3.951909802116889,3.129370629370629,3.036529680365297,3.4000980460816583,3.0625,3.125,3.4482758620689653,3.1481481481481484,2.951933124346917,3.194368185740058,3.4226190476190474,3.061543267728835]","[923.3539727131051,943.9964727131047,905.9859727131047,869.0559727131044,990.7114727131052,995.1194727131048,1070.8779727131046,956.2904727131051,1063.196472713105,1135.3034727131055,895.5934727131048,915.7184727131049,939.8279727131047,1039.5259727131051,936.0964727131047,1082.5499727131048,1054.7799727131046,1043.8389727131048,1095.2199727131047,1067.332472713105,1083.4659727131047,1071.5414727131051,1190.9909727131053,1052.404972713105,985.8554727131046,1032.6094727131047,1012.6944727131049,1015.8444727131051,1131.7144727131047,1015.6594727131051,996.4314727131051,891.1534727131047,1102.0429727131047,1042.105472713105,945.6234727131048,910.1744727131048,1080.917972713105,1017.178972713105,1184.9939727131054,1159.7989727131055,957.9834727131049,1053.259472713105,923.0059727131047,1027.5844727131052,965.4409727131049,849.8434727131047,992.1719727131051,840.3634727131048,994.7959727131049,1072.4719727131046]"
106900,0.040681291529186904,23.595160930027987,0.6627916282210395,0.1,0.11548180446066535,0.6947138056803094,1.5267358351089895,0.9506685543142996,0.0,0.0,0.0,50,"[932.0088567361055,849.4257934810075,979.1991785961615,920.2112762710915,932.0088567361055,837.6282130159935,908.4136958060775,849.4257934810075,896.6161153410635,873.0209544110355,896.6161153410635,1085.3774027812874,896.6161153410635,825.8306325509795,1002.7943395261894,1002.7943395261894,861.2233739460215,943.8064372011195,979.1991785961615,920.2112762710915,908.4136958060775,837.6282130159935,814.0330520859656,967.4015981311475,908.4136958060775,849.4257934810075,920.2112762710915,920.2112762710915,1002.7943395261894,837.6282130159935,920.2112762710915,920.2112762710915,979.1991785961615,825.8306325509795,837.6282130159935,943.8064372011195,814.0330520859656,943.8064372011195,979.1991785961615,920.2112762710915,920.2112762710915,955.6040176661335,849.4257934810075,932.0088567361055,943.8064372011195,861.2233739460215,979.1991785961615,943.8064372011195,1038.1870809212314,1061.7822418512594]","[25.11061946902655,24.5,25.0,25.437756497948016,24.807692307692307,24.494949494949495,24.56373762376238,25.32392980154174,24.6824693546005,24.27877947295423,25.2967462644882,24.142857142857142,25.0,24.632273415531042,24.603365384615383,25.250225202682415,24.153455928979074,23.71712099473936,25.194300518134717,25.05676885059774,25.15411255411255,24.47362588652482,24.813432835820898,23.38696091644205,24.67607019845826,24.221687471800273,25.451940035273367,25.913354322445237,25.288055306618872,23.669962335216574,24.99528657616893,24.740701938187534,24.346320346320347,24.715909090909093,25.890700483091784,24.01816396661757,26.230694980694977,24.60978835978836,24.26412872841444,25.648107872988255,25.286100038575285,24.561237373737374,24.430668016194332,25.12376237623762,24.057402017193528,24.780701754385966,23.78900791802515,25.33938726839112,24.091207349081365,24.510889627168694]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[546.6442544919016,498.90206420205675,596.6561127079368,554.8366633157177,573.9681449239131,526.8887689211424,534.60592676994,501.550905195272,528.5085166526871,467.913967284734,532.4606134015314,737.4844484036893,569.7799470001505,462.69181458857713,612.7279228978432,655.6131803655214,504.3687211247544,526.4966302839308,565.1066491572735,563.0432664864945,540.1946315458847,573.3731968068803,429.5488397110905,592.3314189409972,580.9226829123546,529.6877920299739,497.25587398364905,581.951646107238,610.2425190508769,510.45918620782436,563.7630501235728,537.524819575058,587.8193952152516,416.3088579156738,437.86029220464957,603.8288556090366,450.8466366021802,608.5947919876795,621.118765891572,571.064430042504,563.731103495501,573.5862650780466,458.72092383624545,516.5365359852874,560.4827026314438,548.1429780988899,582.3414850755125,521.7898413397991,703.6154689374627,775.3127287472851]","[53.230324074074076,48.333333333333336,56.094907407407405,52.361111111111114,53.03240740740741,48.2650462962963,52.25115740740741,48.333333333333336,51.958333333333336,49.71412037037037,51.329861111111114,62.395833333333336,51.01851851851852,47.52199074074074,57.576388888888886,57.80092592592593,49.47800925925926,54.03935185185185,55.86226851851852,52.673611111111114,51.68981481481482,47.73148148148148,46.31944444444444,55.995370370370374,52.26620370370371,49.28935185185185,52.50694444444444,52.361111111111114,57.71875,48.24074074074074,52.87847222222222,53.44444444444444,55.72106481481481,47.09375,47.66203703703704,54.30671296296296,47.3125,54.42013888888889,55.88310185185185,52.91087962962963,52.839120370370374,54.62268518518519,48.33333333333333,53.03240740740741,54.00462962962963,49.313657407407405,55.99074074074074,53.7037037037037,59.86458333333333,61.28472222222222]","[46.75797503467406,46.11320754716981,47.19962453066333,47.282287604868245,46.58285913366624,45.04419191919192,46.315551537070526,46.4390448261416,46.40261808770096,47.03766522400281,46.626533393911856,46.34414350201948,46.897546897546896,47.22805284603037,46.90981432360742,47.01293028132098,46.76008745776187,45.519830854476524,47.135416666666664,46.848635235732004,47.1482683982684,46.434019832189165,46.23820754716981,46.727933203209716,46.53053132434576,46.56193078324226,47.08013640238704,47.348484848484844,46.28873585833743,47.18499366821443,46.82658670664668,46.09011627906977,47.29068127126379,47.63546798029557,47.35442329227324,46.96711274381177,46.82767874257236,46.97874493927125,47.04254079254079,46.54475118691754,46.345238095238095,46.9047619047619,46.984848484848484,46.82566229595932,46.51396423548322,46.17446393762184,46.20015948963318,47.28490185287103,46.23971009305655,47.35030740443732]","[12.726851851851853,11.70138888888889,13.886574074074074,13.011574074074073,13.445601851851851,12.346064814814815,12.45486111111111,11.693287037037036,12.306712962962962,10.949074074074074,12.45486111111111,17.21875,13.282407407407407,10.782407407407408,14.283564814814815,15.268518518518517,11.836805555555557,12.275462962962964,13.221064814814815,13.099537037037038,12.649305555555557,13.392361111111112,10.027777777777779,13.78587962962963,13.523148148148149,12.32986111111111,11.626157407407408,13.560185185185185,14.208333333333334,11.886574074074074,13.122685185185185,12.502314814814815,13.690972222222221,9.699074074074074,10.222222222222221,14.060185185185185,10.554398148148149,14.168981481481483,14.475694444444443,13.291666666666668,13.121527777777779,13.36111111111111,10.78587962962963,12.025462962962962,13.078703703703704,12.75925925925926,13.587962962962962,12.260416666666668,16.37847222222222,18.038194444444443]","[24.88938053097345,25.5,25.0,24.562243502051984,25.192307692307693,25.505050505050505,25.43626237623762,24.67607019845826,25.317530645399497,25.721220527045766,24.7032537355118,25.857142857142854,25.0,25.36772658446896,25.396634615384613,24.749774797317585,25.846544071020926,26.16092778574845,24.805699481865283,24.78795164629667,24.75632183908046,25.52637411347518,25.186567164179102,26.61303908355795,25.32392980154174,25.778312528199727,24.548059964726633,24.08664567755477,24.711944693381128,26.33003766478343,25.00471342383107,25.259298061812466,25.653679653679653,25.284090909090907,24.109299516908212,25.981836033382425,23.769305019305023,25.39021164021164,25.73587127158556,24.351892127011745,24.713899961424715,25.438762626262623,25.569331983805668,24.87623762376238,25.80890814323428,25.219298245614034,26.21099208197485,24.66061273160888,25.908792650918635,25.489110372831306]","[34.042824074074076,39.96527777777778,29.90740740740741,33.80208333333333,32.64699074074075,39.21412037037037,35.29398148148148,40.2337962962963,35.39236111111111,39.39814814814815,36.636574074074076,20.385416666666668,35.699074074074076,42.40046296296296,28.140046296296298,26.930555555555557,38.68518518518519,33.68518518518518,30.916666666666664,35.37152777777777,35.923611111111114,38.751157407407405,44.155092592592595,29.5625,34.83101851851852,38.5625,35.86689814814815,34.28472222222222,27.664351851851855,40.12037037037037,33.84722222222222,34.33680555555556,29.935185185185187,43.207175925925924,42.667824074074076,31.475694444444443,41.28819444444444,31.410879629629633,29.667824074074073,33.355324074074076,33.736111111111114,31.319444444444443,41.40625,34.08101851851852,32.445601851851855,37.92708333333333,30.421296296296298,32.741898148148145,23.756944444444443,20.47800925925926]","[3.2420249653259363,3.8867924528301887,2.8003754693366707,2.71771239513175,3.4171408663337592,4.955808080808081,3.684448462929476,3.5609551738583995,3.5973819122990394,2.962334775997193,3.373466606088142,3.655856497980518,3.1024531024531026,2.7719471539696263,3.090185676392573,3.071815481390879,3.276219472695472,4.480169145523476,2.8645833333333335,3.1513647642679903,2.8517316017316015,3.5659801678108316,3.7617924528301887,3.272066796790284,3.4694686756542428,3.438069216757741,2.919863597612958,2.6515151515151514,3.711264141662567,2.815006331785564,3.173413293353323,3.9098837209302326,2.7093187287362044,2.3645320197044333,2.6455767077267636,3.0328872561882267,3.1723212574276403,3.0212550607287447,2.957459207459207,3.455248813082469,3.654761904761905,3.0952380952380953,3.015151515151515,3.2395767860884144,3.486035764516777,3.825536062378167,3.799840510366826,2.715098147128967,3.7602899069434503,2.6496925955626836]","[969.5459815460488,935.0999815460488,1027.519481546049,945.488481546049,953.9344815460488,918.2899815460486,953.4024815460486,899.0914815460488,949.8324815460485,872.8574815460485,955.5274815460488,1185.0289815460494,969.8424815460486,836.9514815460487,1041.9039815460492,1085.1504815460487,926.3914815460489,956.4599815460488,1059.478481546049,947.2144815460485,953.1839815460487,966.7479815460488,888.7389815460488,1045.7899815460491,966.1454815460489,961.2754815460489,961.1294815460487,961.6454815460487,1042.7779815460492,912.5424815460489,963.6634815460491,962.6439815460487,997.0584815460489,833.3114815460483,833.0419815460485,1009.7019815460488,907.1999815460484,1031.1429815460488,1041.2919815460489,1013.2399815460487,983.3074815460487,1052.215981546049,849.4369815460487,951.8249815460488,982.3394815460487,959.5899815460486,1077.4819815460487,979.4219815460489,1159.2284815460494,1230.261981546049]"
106900,0.03407769380015391,22.161772210154403,0.617500994101523,0.1,0.4535418091041271,0.7282525298964193,1.518428737261159,0.5890161228098207,0.0,0.0,0.0,50,"[897.5517745112529,853.2282300909442,908.6326606163301,864.3091161960214,952.9562050366388,864.3091161960214,897.5517745112529,864.3091161960214,908.6326606163301,930.7944328264845,897.5517745112529,897.5517745112529,886.4708884061757,941.8753189315617,731.3384829350952,886.4708884061757,908.6326606163301,919.7135467214073,886.4708884061757,897.5517745112529,930.7944328264845,875.3900023010985,875.3900023010985,897.5517745112529,853.2282300909442,875.3900023010985,897.5517745112529,853.2282300909442,864.3091161960214,875.3900023010985,930.7944328264845,908.6326606163301,919.7135467214073,908.6326606163301,864.3091161960214,919.7135467214073,908.6326606163301,864.3091161960214,853.2282300909442,897.5517745112529,919.7135467214073,941.8753189315617,930.7944328264845,897.5517745112529,952.9562050366388,853.2282300909442,831.0664578807898,819.9855717757126,941.8753189315617,886.4708884061757]","[24.23302107728337,24.547782499727578,25.403225806451612,25.134408602150536,25.561868686868685,24.914982051766483,24.151392961876834,25.0,24.211915535444945,24.88938053097345,24.526217228464418,24.364543114543117,24.32234432234432,25.53347131030545,24.88095238095238,25.298299060675298,25.357142857142854,24.714988988210905,24.356973740852347,25.301003344481604,25.147016637980492,24.615937223695845,25.12466755319149,24.10483732139783,24.72222222222222,25.376471920289855,24.09406070120356,25.0,25.0,24.88532110091743,24.51402630659993,24.739583333333332,25.15060240963855,25.513894175866007,24.86842105263158,25.143678160919542,25.654775344321518,25.284017971758665,26.031144781144782,25.42119565217391,25.48147468818782,24.598682856554845,24.92690058479532,24.55098934550989,24.4375,24.728856582439136,25.223214285714285,25.558755760368662,24.920382165605098,24.668141592920353]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[548.4775747689545,551.6301547781413,541.2606986725589,565.0974081960449,613.0375358678709,566.2978284258132,621.4377649071349,559.101042691456,610.5237812951791,685.5274185947465,616.3140309193502,538.9122735561,593.6325632245891,608.0414815328977,405.15259398810133,586.6297362112325,598.8657588387621,622.845612549392,569.749042762876,559.6586086195337,613.0478589937841,534.683969631878,582.8286017642804,572.0043535313027,516.2458492993625,541.3374371768141,635.2109661297375,619.7076159141038,557.7582837391353,570.3905304709606,714.7383915989166,561.4887012657715,611.2913810898804,623.4138313448642,566.790463640374,589.7960166560945,610.4358222660078,584.371181204579,555.4984305659868,620.1854352318462,585.9649982633188,588.021207762386,590.2235455672637,619.8567359390563,569.3746157360004,537.8935172520066,516.0081635446027,482.0213659561082,583.2865756411937,597.6748384970618]","[61.92245370370371,58.05208333333333,62.7025462962963,59.2349537037037,64.69907407407408,59.5625,61.282407407407405,59.465277777777786,62.77083333333333,63.22800925925926,61.59027777777777,60.9375,61.02546296296296,64.08912037037037,50.38194444444444,61.01388888888889,62.3912037037037,62.72685185185185,61.20949074074074,61.62037037037037,63.42939814814815,60.27430555555555,59.66087962962963,61.954861111111114,57.92824074074075,60.32291666666667,62.030092592592595,58.645833333333336,58.94560185185185,59.65972222222222,64.43055555555556,62.36226851851852,63.40046296296296,61.986111111111114,59.38773148148148,63.50925925925927,61.88425925925926,58.68055555555556,58.36574074074074,61.3900462962963,63.023148148148145,64.44560185185185,63.46296296296296,60.9375,65.40046296296296,58.29629629629629,56.66203703703703,56.386574074074076,64.45023148148148,61.37037037037037]","[46.447052884008585,46.521476104053235,46.063748079877115,46.48809523809524,47.1355379599441,46.32378174330816,46.85867293625914,47.07512315270936,46.96431487832761,46.77065516472075,46.806704531423634,47.211867039453246,46.5,46.671582051822206,46.23353596757852,46.36690941821455,46.60633484162896,47.271324805553775,47.55434782608695,46.48117839607201,47.04131652661064,46.423398091342875,46.676936619718305,47.50517598343685,47.20982142857143,46.358901515151516,48.02567593853336,47.22732843137254,47.078412848370334,46.935351443972436,46.27766599597585,46.73232826056038,46.88390313390313,47.15097402597402,46.29120879120879,46.048850574712645,47.08333333333333,46.485338448890104,47.39442946990117,47.07954545454545,46.93194646024834,46.768038852913975,46.93544759334233,46.626533393911856,47.02633439377872,46.226079216733424,46.149774138904576,45.78876252674249,47.46883423180593,46.25509609784508]","[12.628472222222221,12.69212962962963,12.362268518518519,12.96875,14.226851851851851,13.043981481481481,14.299768518518519,12.833333333333334,14.072916666666668,15.87962962962963,14.22337962962963,12.510416666666668,13.748842592592593,14.121527777777779,9.40162037037037,13.466435185185185,13.98263888888889,14.376157407407407,13.157407407407408,12.913194444444445,14.163194444444445,12.219907407407408,13.40162037037037,13.159722222222221,12.012731481481481,12.52662037037037,14.630787037037036,14.305555555555554,12.894675925925927,13.133101851851851,16.42476851851852,12.891203703703702,14.113425925925927,14.400462962962964,13.03125,13.447916666666666,14.10763888888889,13.604166666666668,12.797453703703702,14.32986111111111,13.552083333333334,13.616898148148149,13.599537037037036,14.467592592592592,13.069444444444445,12.375,11.885416666666668,11.20138888888889,13.42013888888889,13.762731481481481]","[25.766978922716625,25.45221750027242,24.596774193548388,24.865591397849464,24.438131313131315,25.085017948233514,25.848607038123166,25.0,25.788084464555055,25.11061946902655,25.473782771535582,25.635456885456883,25.677655677655675,24.46652868969455,25.11904761904762,24.701700939324702,24.642857142857142,25.28501101178909,25.643026259147653,24.698996655518396,24.852983362019508,25.384062776304155,24.87533244680851,25.89516267860217,25.27777777777778,24.623528079710148,25.905939298796444,25.0,25.0,25.11467889908257,25.48597369340007,25.260416666666664,24.849397590361445,24.486105824133993,25.13157894736842,24.856321839080458,24.345224655678482,24.715982028241335,23.968855218855218,24.578804347826086,24.518525311812176,25.401317143445155,25.073099415204677,25.449010654490106,25.5625,25.271143417560864,24.776785714285715,24.441244239631338,25.079617834394902,25.331858407079647]","[25.052083333333332,29.255787037037038,24.96412037037037,28.144675925925924,21.074074074074076,27.39351851851852,25.01273148148148,28.355324074074076,23.49884259259259,20.43287037037037,24.390046296296298,27.454861111111114,25.099537037037038,22.024305555555557,39.98958333333333,25.519675925925924,23.62615740740741,22.33564814814815,25.04861111111111,24.851851851851848,22.40740740740741,27.505787037037035,26.9375,24.10300925925926,29.905092592592595,27.42939814814815,21.858796296296298,27.16550925925926,28.15972222222222,26.50347222222222,18.81365740740741,25.017361111111114,22.486111111111114,24.422453703703702,27.58101851851852,22.377314814814817,24.39351851851852,27.71527777777778,28.91435185185185,24.28009259259259,23.42476851851852,21.9375,22.108796296296298,25.18634259259259,21.530092592592595,30.017361111111114,30.93634259259259,32.63078703703704,21.77662037037037,25.484953703703702]","[3.552947115991417,3.478523895946763,3.936251920122888,3.511904761904762,2.8644620400558916,3.6762182566918327,3.1413270637408566,2.92487684729064,3.035685121672383,3.229344835279244,3.1932954685763675,2.7881329605467533,3.5000000000000004,3.3284179481777967,3.7664640324214793,3.633090581785451,3.3936651583710407,2.8042038953525745,2.4456521739130435,3.5188216039279867,2.9586834733893554,3.5766019086571235,3.32306338028169,2.494824016563147,2.790178571428571,3.641098484848485,1.9743240614666406,2.772671568627451,2.9215871516296645,3.1619248206189985,3.7223340040241446,3.267671739439624,3.116096866096866,2.849025974025974,3.708791208791209,3.9511494252873565,2.916666666666667,3.514661551109893,2.605570530098832,2.9204545454545454,3.068053539751653,3.2319611470860314,3.0645524066576693,3.373466606088142,2.97366560622128,3.7739207832665773,3.8502258610954265,4.2112374732575155,2.5311657681940702,3.7449039021549213]","[961.4959771689071,957.7334771689069,988.8619771689071,990.795977168907,1015.9719771689068,919.8059771689068,974.1329771689069,1018.5504771689066,977.8919771689069,1087.9664771689067,1005.5544771689069,951.9119771689069,1001.0139771689066,1016.0364771689073,783.3749771689068,980.8084771689067,976.8064771689067,1015.572977168907,1003.7959771689067,983.556977168907,1017.642977168907,949.2389771689067,960.6769771689072,986.0569771689068,901.3269771689069,914.0699771689067,1037.5419771689071,1024.766477168907,975.6869771689069,960.1464771689069,1105.166477168907,964.195477168907,1014.2754771689071,1037.6029771689073,979.6664771689071,1016.9714771689066,1040.697477168907,992.0304771689069,933.8804771689067,1041.364977168907,985.0479771689071,1024.128977168907,1007.3144771689072,1009.419977168907,1038.0219771689071,891.2989771689066,895.1294771689068,906.9444771689068,996.9979771689067,981.2959771689068]"
